time,distance,strafes,pre,max,height,sync,crouchjump,-forward
1669045815,260.9564,10,272.226,317,57.0,62,yes,yes
1669045817,272.1461,10,275.851,341,57.0,55,yes,yes
1669045828,266.8154,10,273.476,338,57.0,68,yes,yes
1669045835,267.3869,10,274.101,336,57.0,63,yes,yes
1669045837,268.3950,10,275.101,338,57.0,59,yes,yes
1669045842,275.0622,10,274.601,355,57.0,81,yes,yes
1669045844,262.8160,10,275.351,326,57.0,46,yes,yes
1669045850,263.8251,10,275.351,319,57.0,39,yes,yes
1669045852,268.2149,10,272.226,338,57.0,63,yes,yes
1669045854,262.7741,9,275.101,318,57.0,62,yes,yes
1669045858,265.5357,10,275.226,332,57.0,48,yes,yes
1668891198,267.8311,8,274.601,333,56.9,63,yes,yes
1668891200,260.1768,10,268.850,316,56.9,61,yes,yes
1668891202,262.6728,8,275.851,318,56.9,55,yes,yes
1668891204,262.6249,8,273.197,314,56.9,62,yes,yes
1668891212,265.2761,9,274.601,320,56.9,52,yes,yes
1668891221,265.4066,9,274.851,320,56.9,64,yes,yes
1668891223,275.4497,10,275.208,341,56.9,71,yes,yes
1668891225,274.2817,10,275.601,351,56.9,79,yes,yes
1668891227,270.2867,9,274.601,335,56.9,72,yes,yes
1668891230,258.8066,9,275.601,315,56.9,56,yes,yes
1668891235,260.6860,10,275.351,320,56.9,37,yes,yes
1668891237,271.7615,10,275.601,339,56.9,68,yes,yes
1668891239,272.8712,10,275.351,344,56.9,75,yes,yes
1668891241,269.7984,10,270.643,332,56.9,63,yes,yes
1668891251,272.2709,10,275.101,339,56.9,67,yes,yes
1668891253,274.6034,10,275.059,334,56.9,62,yes,yes
1668891257,262.0539,9,275.101,325,56.9,61,yes,yes
1668891259,261.8367,9,276.101,320,56.9,53,yes,yes
1668891275,265.8736,10,275.101,324,56.9,66,yes,yes
1668891280,268.4663,10,274.851,322,56.9,63,yes,yes
1668891282,270.4837,10,274.851,334,56.9,71,yes,yes
1668891300,271.0849,10,275.601,343,56.9,65,yes,yes
1668891302,269.3955,8,275.351,338,56.9,61,yes,yes
1668891304,267.7919,8,275.851,331,56.9,66,yes,yes
1668891337,271.3774,10,275.601,335,56.9,62,yes,yes
1668891339,270.5445,10,275.101,335,56.9,65,yes,yes
1668891341,270.4498,10,274.851,333,56.9,64,yes,yes
1668891358,270.0855,9,275.614,331,56.9,63,yes,yes
1668891366,265.9358,10,274.851,318,56.9,59,yes,yes
1668891368,271.9285,10,273.601,345,56.9,66,yes,yes
1668891370,272.1922,10,274.851,344,56.9,70,yes,yes
1668891382,270.4118,10,276.057,330,56.9,62,yes,yes
1668891399,267.4013,10,271.636,334,56.9,72,yes,yes
1668891402,273.5985,10,275.851,353,56.9,72,yes,yes
1668891404,271.5847,9,272.212,336,56.9,72,yes,yes
1668891406,266.4277,10,272.403,335,56.9,54,yes,yes
1668891408,270.7167,10,275.437,338,56.9,69,yes,yes
1668891410,275.4418,10,274.601,349,56.9,71,yes,yes
1668891414,267.8454,10,274.601,333,56.9,62,yes,yes
1668891418,272.4223,10,275.789,342,56.9,65,yes,yes
1668891422,263.1807,10,275.351,340,56.9,65,yes,yes
1668891424,267.2170,10,275.851,327,56.9,65,yes,yes
1668891443,269.2113,9,273.850,334,56.9,58,yes,yes
1668891445,273.8173,9,274.330,338,56.9,68,yes,yes
1668891456,269.3872,10,274.061,332,56.9,57,yes,yes
1668891458,264.6778,10,274.851,336,56.9,61,yes,yes
1668891462,276.7209,10,276.101,351,56.9,77,yes,yes
1668891464,271.6014,10,275.351,342,56.9,61,yes,yes
1668891466,269.2239,10,273.386,345,56.9,70,yes,yes
1668891481,270.5787,10,275.351,334,56.9,59,yes,yes
1668891483,274.9506,10,274.501,346,56.9,71,yes,yes
1668891491,271.1734,10,274.601,338,56.9,65,yes,yes
1668891493,278.8298,10,275.601,352,56.9,69,yes,yes
1668891495,270.3201,10,275.601,335,56.9,49,yes,yes
1668891496,254.1826,10,275.851,294,56.9,21,yes,yes
1668891498,258.0961,10,275.101,322,56.9,45,yes,yes
1668891500,265.0077,10,276.101,335,56.9,55,yes,yes
1668891502,269.4449,10,275.765,334,56.9,54,yes,yes
1668891504,269.6399,10,270.850,340,56.9,63,yes,yes
1668891506,265.9121,10,274.601,326,56.9,55,yes,yes
1668891508,274.6532,9,275.601,343,56.9,68,yes,yes
1668891517,274.5008,10,275.851,345,56.9,62,yes,yes
1668891519,271.0871,10,274.601,343,56.9,68,yes,yes
1668891521,277.7421,10,275.851,355,56.9,78,yes,yes
1668891523,273.5567,10,274.736,345,56.9,75,yes,yes
1668891525,272.6330,10,274.601,352,56.9,75,yes,yes
1668891527,276.6580,10,274.402,352,56.9,77,yes,yes
1668891529,268.8521,10,274.601,341,56.9,59,yes,yes
1668891531,267.4427,10,274.601,333,56.9,54,yes,yes
1668891533,272.4268,10,274.601,343,56.9,63,yes,yes
1668891555,275.9942,10,274.851,355,56.9,76,yes,yes
1668891557,264.7231,10,274.351,331,56.9,55,yes,yes
1668891559,255.2004,10,270.780,317,56.9,47,yes,yes
1668891561,272.4523,10,275.351,338,56.9,53,yes,yes
1668891563,261.2087,10,269.850,316,56.9,61,yes,yes
1668891564,274.1876,10,275.127,340,56.9,65,yes,yes
1668891568,275.1456,10,274.851,352,56.9,73,yes,yes
1668891570,275.5059,10,275.034,349,56.9,69,yes,yes
1668891575,262.4249,10,272.850,319,56.9,45,yes,yes
1668891579,273.1995,10,274.601,347,56.9,66,yes,yes
1668891592,259.6386,10,275.601,322,56.9,53,yes,yes
1668891594,267.9370,10,274.851,335,56.9,60,yes,yes
1668891596,272.4750,10,275.031,340,56.9,76,yes,yes
1668891598,277.5915,10,275.536,352,56.9,79,yes,yes
1668891600,275.4660,10,274.601,346,56.9,70,yes,yes
1668891602,270.5787,10,275.101,332,56.9,52,yes,yes
1668891604,270.9481,10,275.720,332,56.9,64,yes,yes
1668891613,270.1976,10,274.851,339,56.9,67,yes,yes
1668891615,268.2014,10,275.469,331,56.9,67,yes,yes
1668891617,256.4867,10,275.601,333,56.9,74,yes,yes
1668891619,270.5902,10,275.601,341,56.9,58,yes,yes
1668891622,267.3058,10,276.101,335,56.9,63,yes,yes
1668891624,264.5830,10,275.834,348,56.9,75,yes,yes
1668891641,261.8474,10,274.601,324,56.9,53,yes,yes
1668891642,273.1650,10,275.601,345,56.9,77,yes,yes
1668891645,270.7938,10,275.101,340,56.9,67,yes,yes
1668891647,275.2593,10,274.851,350,56.9,75,yes,yes
1668891649,270.7950,10,274.601,338,56.9,63,yes,yes
1668891651,255.0638,10,276.101,311,56.9,36,yes,yes
1668891653,269.7055,10,275.101,338,56.9,69,yes,yes
1668891655,264.5135,10,273.850,330,56.9,64,yes,yes
1668891657,272.2251,10,275.101,349,56.9,76,yes,yes
1668891659,269.9253,10,274.851,335,56.9,69,yes,yes
1668891661,276.0519,10,275.351,349,56.9,73,yes,yes
1668891663,275.2463,10,274.851,349,56.9,72,yes,yes
1668891665,273.5463,10,275.851,340,56.9,59,yes,yes
1668891667,270.8333,10,275.351,339,56.9,69,yes,yes
1668891669,272.0561,10,274.054,344,56.9,71,yes,yes
1668891671,273.8976,10,275.601,349,56.9,72,yes,yes
1668891684,264.9738,10,274.851,330,56.9,53,yes,yes
1668891686,263.4340,10,275.601,328,56.9,54,yes,yes
1668891688,257.6691,10,274.726,313,56.9,66,yes,yes
1668891690,277.4152,10,274.873,349,56.9,77,yes,yes
1668891692,267.8937,10,274.851,331,56.9,58,yes,yes
1668891696,268.3637,10,275.351,338,56.9,58,yes,yes
1668891699,266.3687,10,271.518,326,56.9,56,yes,yes
1668891710,270.2456,10,274.851,330,56.9,71,yes,yes
1668891713,276.8432,10,276.101,347,56.9,72,yes,yes
1668891715,269.0396,10,263.729,342,56.9,75,yes,yes
1668891717,271.2131,10,275.851,341,56.9,63,yes,yes
1668891719,276.8579,10,274.601,354,56.9,79,yes,yes
1668891721,274.3227,10,275.851,350,56.9,70,yes,yes
1668891723,270.4289,10,272.759,337,56.9,59,yes,yes
1668891724,273.5858,10,275.601,345,56.9,66,yes,yes
1668891726,267.4400,10,274.851,334,56.9,60,yes,yes
1668891730,268.1832,10,274.851,334,56.9,64,yes,yes
1668891732,260.5086,10,275.351,320,56.9,43,yes,yes
1668891739,273.6123,10,274.601,346,56.9,68,yes,yes
1668891741,276.5377,10,274.528,346,56.9,74,yes,yes
1668891743,273.1145,10,273.623,344,56.9,69,yes,yes
1668891747,270.4868,10,269.850,341,56.9,65,yes,yes
1668891749,276.6920,10,275.101,357,56.9,79,yes,yes
1668891751,273.8497,10,275.351,352,56.9,75,yes,yes
1668891753,266.3610,10,274.851,333,56.9,54,yes,yes
1668891755,265.2940,10,274.601,320,56.9,52,yes,yes
1668891782,268.0624,10,276.101,331,56.9,57,yes,yes
1668891788,272.4345,10,276.101,349,56.9,72,yes,yes
1668891790,271.8611,10,274.601,346,56.9,76,yes,yes
1668891794,262.6494,10,275.601,323,56.9,50,yes,yes
1668891798,256.1228,10,275.351,316,56.9,57,yes,yes
1668891800,273.1776,10,276.101,346,56.9,64,yes,yes
1668891804,267.1604,10,276.101,329,56.9,65,yes,yes
1668891806,270.8824,10,274.601,337,56.9,65,yes,yes
1668891808,278.9008,10,275.033,355,56.9,77,yes,yes
1668891810,265.3246,10,273.350,324,56.9,70,yes,yes
1668891812,269.9922,10,275.601,335,56.9,53,yes,yes
1668891814,275.0299,10,276.101,349,56.9,70,yes,yes
1668891823,266.2510,10,270.850,336,56.9,64,yes,yes
1668891825,275.9879,10,275.158,348,56.9,72,yes,yes
1668891829,268.4912,10,275.101,334,56.9,56,yes,yes
1668891833,263.8330,10,276.101,345,56.9,76,yes,yes
1668891835,269.1921,10,274.601,328,56.9,51,yes,yes
1668891851,268.2795,10,271.350,340,56.9,68,yes,yes
1668891855,274.6948,10,275.601,343,56.9,64,yes,yes
1668891857,259.2868,10,274.601,316,56.9,41,yes,yes
1668891863,269.2429,10,274.601,346,56.9,71,yes,yes
1668891867,277.3843,10,275.839,349,56.9,78,yes,yes
1668891869,273.6257,10,275.101,348,56.9,73,yes,yes
1668891873,269.6584,10,274.601,340,56.9,60,yes,yes
1668891875,267.8563,10,270.350,338,56.9,61,yes,yes
1668891877,269.4317,10,274.999,343,56.9,64,yes,yes
1668891879,266.8807,10,274.851,330,56.9,55,yes,yes
1668891881,261.6591,10,275.101,312,56.9,35,yes,yes
1668891889,266.5126,10,275.351,323,56.9,53,yes,yes
1668891891,266.3710,10,275.601,330,56.9,60,yes,yes
1668891893,271.0757,10,274.601,341,56.9,66,yes,yes
1668891895,274.0440,9,275.351,342,56.9,67,yes,yes
1668891897,267.1849,10,276.101,333,56.9,55,yes,yes
1668891899,272.6213,10,274.601,345,56.9,69,yes,yes
1668891901,270.7525,10,275.851,340,56.9,63,yes,yes
1668891903,276.2895,10,275.101,351,56.9,71,yes,yes
1668891905,272.0317,10,274.351,347,56.9,72,yes,yes
1668891907,262.5321,10,274.726,330,56.9,54,yes,yes
1668891909,262.3591,10,274.851,342,56.9,69,yes,yes
1668891911,270.0723,10,276.101,340,56.9,58,yes,yes
1668891913,264.9625,10,274.601,329,56.9,51,yes,yes
1668891915,276.4385,10,274.248,346,56.9,66,yes,yes
1668891917,263.1767,10,275.601,348,56.9,72,yes,yes
1668891919,271.0207,10,273.184,339,56.9,57,yes,yes
1668891951,266.8464,10,275.351,336,56.9,60,yes,yes
1668891953,268.5227,10,271.850,339,56.9,74,yes,yes
1668891957,267.8999,10,274.601,334,56.9,60,yes,yes
1668891961,266.5390,10,275.101,338,56.9,61,yes,yes
1668891963,269.0198,10,274.601,328,56.9,68,yes,yes
1668891966,261.7950,10,275.351,321,56.9,43,yes,yes
1668891968,261.5100,10,274.101,315,56.9,59,yes,yes
1668891970,270.7410,10,275.851,342,56.9,67,yes,yes
1668891972,271.5961,10,275.601,340,56.9,65,yes,yes
1668891975,272.9454,10,275.101,348,56.9,76,yes,yes
1668891977,270.9354,10,274.601,357,56.9,81,yes,yes
1668891979,272.4317,10,274.726,344,56.9,75,yes,yes
1668891984,267.6738,9,275.851,331,56.9,59,yes,yes
1668891988,269.6334,10,274.851,333,56.9,61,yes,yes
1668892002,268.3018,10,274.851,342,56.9,70,yes,yes
1668892004,267.7666,10,275.851,334,56.9,65,yes,yes
1668892008,269.7483,10,275.404,341,56.9,61,yes,yes
1668892012,265.5780,10,276.101,324,56.9,45,yes,yes
1668892014,272.9907,10,274.532,338,56.9,71,yes,yes
1668892016,273.7968,10,275.601,342,56.9,65,yes,yes
1668892018,262.3451,10,275.248,317,56.9,42,yes,yes
1668892042,269.2698,10,276.101,341,56.9,59,yes,yes
1668892044,270.8767,10,274.851,341,56.9,71,yes,yes
1668892046,272.7446,10,275.601,341,56.9,61,yes,yes
1668892048,266.8957,10,275.101,332,56.9,56,yes,yes
1668892050,267.8394,10,273.850,339,56.9,60,yes,yes
1668892052,267.6207,10,274.490,331,56.9,53,yes,yes
1668892058,272.6058,10,273.946,338,56.9,67,yes,yes
1668892072,265.6562,10,275.101,333,56.9,62,yes,yes
1668892074,272.6106,10,275.851,346,56.9,69,yes,yes
1668892076,273.1776,10,275.351,345,56.9,73,yes,yes
1668892078,273.8402,10,275.851,342,56.9,65,yes,yes
1668892080,270.3655,10,275.601,342,56.9,62,yes,yes
1668892082,274.7845,10,275.013,349,56.9,75,yes,yes
1668892084,271.6836,10,275.351,346,56.9,67,yes,yes
1668892086,276.2886,10,275.516,345,56.9,66,yes,yes
1668892088,277.8438,10,275.601,349,56.9,71,yes,yes
1668892091,268.4565,10,275.351,334,56.9,59,yes,yes
1668892093,263.0531,8,274.758,322,56.9,49,yes,yes
1668892095,271.1007,8,275.101,340,56.9,67,yes,yes
1668892097,269.9630,10,275.101,340,56.9,72,yes,yes
1668892099,275.3483,10,274.601,350,56.9,74,yes,yes
1668892115,272.0816,10,275.601,344,56.9,76,yes,yes
1668892117,264.5486,10,276.101,321,59.9,37,yes,yes
1668892119,265.4406,10,274.851,330,56.9,54,yes,yes
1668892136,256.7104,10,274.226,332,56.9,69,yes,yes
1668892138,266.7849,10,275.241,332,56.9,53,yes,yes
1668892142,264.1149,10,274.601,328,56.9,48,yes,yes
1668892163,272.6155,9,275.851,347,56.9,71,yes,yes
1668892165,273.2143,9,274.601,344,56.9,68,yes,yes
1668892167,269.7299,10,274.601,338,56.9,68,yes,yes
1668892169,265.4041,10,275.851,331,56.9,48,yes,yes
1668892171,261.8474,10,274.851,325,56.9,46,yes,yes
1668892181,263.5791,10,275.601,328,56.9,53,yes,yes
1668892184,259.1492,10,275.351,316,56.9,38,yes,yes
1668892186,264.0419,10,275.351,326,56.9,51,yes,yes
1668892190,268.2791,10,275.101,335,56.9,62,yes,yes
1668892192,268.6864,10,275.351,333,56.9,59,yes,yes
1668892197,268.8643,10,274.601,339,56.9,64,yes,yes
1668892203,277.9586,10,276.101,354,56.9,81,yes,yes
1668892209,271.8627,10,275.601,343,56.9,72,yes,yes
1668892211,270.7105,10,274.601,334,56.9,62,yes,yes
1668892223,262.2257,9,275.601,320,56.9,47,yes,yes
1668892227,267.7144,10,272.350,327,56.9,56,yes,yes
1668892229,258.5013,10,276.101,311,56.9,32,yes,yes
1668892231,272.1769,10,274.601,339,56.9,62,yes,yes
1668892233,273.6116,10,276.038,335,56.9,54,yes,yes
1668892235,276.1323,10,274.226,349,56.9,79,yes,yes
1668892237,262.1551,10,275.351,345,56.9,78,yes,yes
1668892239,271.9653,10,276.101,339,56.9,56,yes,yes
1668892241,258.7670,10,276.101,311,56.9,35,yes,yes
1668892243,274.9108,10,274.604,344,56.9,75,yes,yes
1668892256,273.6390,10,275.851,357,56.9,74,yes,yes
1668892258,268.0029,10,275.851,336,56.9,56,yes,yes
1668892260,273.2874,10,275.851,348,56.9,73,yes,yes
1668892267,256.5238,10,274.979,308,56.9,32,yes,yes
1668892269,257.4807,10,275.351,315,56.9,41,yes,yes
1668892271,258.2797,10,274.851,319,56.9,44,yes,yes
1668892275,267.6972,10,274.601,335,56.9,68,yes,yes
1668892277,264.3051,10,275.601,349,56.9,77,yes,yes
1668892279,261.9357,10,275.351,337,56.9,69,yes,yes
1668892291,269.5171,10,275.601,338,56.9,71,yes,yes
1668892293,270.2547,10,276.101,345,56.9,76,yes,yes
1668892295,262.5242,10,274.226,320,56.9,43,yes,yes
1668892297,263.3367,10,275.101,317,56.9,36,yes,yes
1668892307,267.4169,10,275.851,337,56.9,59,yes,yes
1668892309,267.7078,10,275.101,341,56.9,65,yes,yes
1668892313,269.4589,10,275.851,340,56.9,60,yes,yes
1668892315,274.9497,10,274.601,351,56.9,78,yes,yes
1668892320,266.4470,8,275.601,333,56.9,54,yes,yes
1668892324,267.7701,10,275.365,334,56.9,59,yes,yes
1668892330,265.7937,10,275.351,324,56.9,42,yes,yes
1668892345,265.1259,10,276.101,333,56.9,50,yes,yes
1668892349,260.8757,10,274.936,314,56.9,35,yes,yes
1668892351,272.6849,10,275.351,341,56.9,69,yes,yes
1668892353,257.1930,10,274.851,296,56.9,22,yes,yes
1668892355,271.5904,10,275.601,340,56.9,59,yes,yes
1668892357,265.4391,10,275.293,323,56.9,46,yes,yes
1668892359,269.1693,10,273.601,334,56.9,58,yes,yes
1668892361,271.9110,10,275.280,340,56.9,63,yes,yes
1668892363,269.3096,10,274.601,340,56.9,67,yes,yes
1668892365,268.0836,10,275.351,325,56.9,58,yes,yes
1668892369,269.8826,10,275.851,341,56.9,71,yes,yes
1668892371,256.8295,10,274.851,331,56.9,57,yes,yes
1668892385,270.9965,10,274.601,346,56.9,69,yes,yes
1668892387,262.8051,10,275.601,318,56.9,39,yes,yes
1668892389,273.2489,10,274.351,348,56.9,77,yes,yes
1668892391,275.1376,10,275.615,348,56.9,73,yes,yes
1668892393,262.9219,10,274.851,317,56.9,38,yes,yes
1668892397,261.6808,10,275.601,322,56.9,45,yes,yes
1668892399,261.4498,10,274.851,319,56.9,42,yes,yes
1668892401,259.8019,9,273.601,310,56.9,47,yes,yes
1668892403,265.6560,10,274.851,335,56.9,57,yes,yes
1668892405,256.7358,10,274.601,310,56.9,38,yes,yes
1668892420,265.1891,10,273.601,335,56.9,57,yes,yes
1668892422,271.6162,8,274.601,335,56.9,65,yes,yes
1668892430,262.0930,10,275.351,309,56.9,27,yes,yes
1668892432,259.7702,10,275.601,339,56.9,77,yes,yes
1668892460,269.4092,10,275.851,338,56.9,64,yes,yes
1668892462,276.0682,10,275.601,351,56.9,70,yes,yes
1668892464,268.4629,10,275.601,333,56.9,58,yes,yes
1668892468,276.0792,10,275.601,349,56.9,72,yes,yes
1668892470,272.9945,10,275.101,337,56.9,56,yes,yes
1668892474,267.8986,10,275.851,325,56.9,41,yes,yes
1668892476,269.3852,10,275.351,331,56.9,50,yes,yes
1668892489,274.5783,10,274.601,345,56.9,76,yes,yes
1668892493,272.7322,10,275.351,345,56.9,62,yes,yes
1668892496,269.3865,10,275.351,346,56.9,67,yes,yes
1668892498,271.3970,10,272.516,344,56.9,76,yes,yes
1668892500,269.5724,10,273.601,340,56.9,65,yes,yes
1668892507,272.4703,10,276.101,335,56.9,58,yes,yes
1668892511,270.4962,10,276.101,332,56.9,66,yes,yes
1668892513,262.6023,10,273.476,324,56.9,49,yes,yes
1668892517,277.0700,10,275.704,345,56.9,70,yes,yes
1668892522,271.1033,10,276.101,342,56.9,74,yes,yes
1668892524,267.3662,10,274.865,332,56.9,54,yes,yes
1668892526,271.7936,9,275.601,337,56.9,60,yes,yes
1668892532,261.8189,5,276.101,323,56.9,46,yes,yes
1668892536,267.9221,8,274.851,337,56.9,61,yes,yes
1668892538,265.8542,10,274.851,320,56.9,60,yes,yes
1668892540,274.1181,10,274.567,341,56.9,77,yes,yes
1668892542,274.9235,10,276.101,339,56.9,71,yes,yes
1668892555,274.3461,10,275.101,347,56.9,76,yes,yes
1668892558,266.8216,10,275.351,328,56.9,50,yes,yes
1668892560,262.5337,10,275.351,326,56.9,53,yes,yes
1668892562,271.4861,10,274.601,338,56.9,59,yes,yes
1668892581,267.4134,10,275.601,329,56.9,68,yes,yes
1668892586,267.9535,9,274.851,332,56.9,56,yes,yes
1668892591,270.4176,10,276.101,332,56.9,49,yes,yes
1668892593,265.8354,10,275.101,327,56.9,52,yes,yes
1668892595,267.9842,10,275.851,329,56.9,54,yes,yes
1668892599,270.8427,10,275.851,341,56.9,65,yes,yes
1668892601,268.7960,10,275.351,337,56.9,63,yes,yes
1668892603,271.9186,10,274.851,346,56.9,69,yes,yes
1668892607,272.1619,10,274.533,345,56.9,75,yes,yes
1668892611,257.7057,10,274.726,312,56.9,41,yes,yes
1668892631,262.3734,10,275.351,326,56.9,44,yes,yes
1668892633,272.6027,10,274.851,345,56.9,68,yes,yes
1668892635,269.3132,10,275.851,346,56.9,67,yes,yes
1668892639,271.9774,10,274.851,338,56.9,65,yes,yes
1668892641,273.3350,10,275.984,347,56.9,70,yes,yes
1668892643,269.0581,8,275.351,326,56.9,57,yes,yes
1668892651,264.7208,10,275.601,349,56.9,74,yes,yes
1668892653,273.4916,10,274.601,345,56.9,70,yes,yes
1668892657,272.6836,9,274.330,338,56.9,67,yes,yes
1668892659,264.3828,10,274.226,324,56.9,61,yes,yes
1668892661,267.6775,10,274.601,337,56.9,66,yes,yes
1668892663,263.5756,10,276.101,319,56.9,43,yes,yes
1668892665,269.5162,10,276.101,340,56.9,69,yes,yes
1668892669,268.4393,10,274.851,340,56.9,60,yes,yes
1668892671,262.6688,10,275.101,333,56.9,73,yes,yes
1668892673,271.2843,10,275.351,338,56.9,69,yes,yes
1668892682,267.1208,10,275.601,336,56.9,61,yes,yes
1668892684,258.3371,10,274.851,318,56.9,47,yes,yes
1668892686,272.3037,10,275.601,334,56.9,71,yes,yes
1668892690,262.4304,10,275.101,342,56.9,64,yes,yes
1668892692,268.8778,10,276.101,333,56.9,56,yes,yes
1668892694,274.8749,10,274.851,350,56.9,79,yes,yes
1668892696,273.6843,10,274.601,342,56.9,72,yes,yes
1668892698,274.7970,10,274.601,346,56.9,74,yes,yes
1668892700,264.3803,10,275.780,351,56.9,82,yes,yes
1668892702,274.6428,10,275.101,346,56.9,71,yes,yes
1668892704,263.3908,10,274.601,344,56.9,70,yes,yes
1668892706,273.5055,10,276.101,341,56.9,74,yes,yes
1668892733,270.4775,10,274.601,333,56.9,56,yes,yes
1668892734,266.9212,10,275.351,337,56.9,59,yes,yes
1668892737,269.6419,10,276.101,337,56.9,70,yes,yes
1668892739,275.8822,10,275.601,356,56.9,77,yes,yes
1668892741,270.5694,10,275.351,337,56.9,53,yes,yes
1668892743,264.4418,10,275.601,349,56.9,69,yes,yes
1668892745,267.7699,10,275.351,341,56.9,71,yes,yes
1668892753,275.5942,10,274.851,352,56.9,71,yes,yes
1668892755,265.1732,10,274.226,329,56.9,65,yes,yes
1668892757,274.3581,10,274.601,347,56.9,72,yes,yes
1668892762,261.4849,10,276.101,344,56.9,74,yes,yes
1668892779,274.1727,10,275.351,347,56.9,70,yes,yes
1668892781,270.4987,9,275.601,338,56.9,63,yes,yes
1668892787,275.0659,10,275.351,352,56.9,77,yes,yes
1668892790,271.8242,10,274.601,346,56.9,71,yes,yes
1668892799,270.1184,10,275.351,342,56.9,72,yes,yes
1668892804,270.1192,8,275.601,341,56.9,63,yes,yes
1668892806,268.3333,9,275.351,334,56.9,70,yes,yes
1668892808,271.8380,8,276.101,338,56.9,67,yes,yes
1668892824,270.1066,10,274.851,334,56.9,70,yes,yes
1668892826,265.3575,10,276.101,334,56.9,58,yes,yes
1668892828,274.2850,10,275.101,350,56.9,75,yes,yes
1668892830,274.1861,10,275.851,345,56.9,76,yes,yes
1668892832,264.4533,10,275.851,348,56.9,83,yes,yes
1668892834,268.7071,10,276.101,335,56.9,55,yes,yes
1668892836,268.5389,10,274.601,333,56.9,63,yes,yes
1668892840,264.3515,10,274.601,342,56.9,65,yes,yes
1668892845,270.1393,10,274.851,334,56.9,65,yes,yes
